cell_id,dataset,condition,realization,order,checkpoint,endpoint,observation
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,100,LS_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,100,locality,"{""expected_n"":50,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":25,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":25,""unavailable_n"":0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,100,unseen_false_fire,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0}}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,100,unseen_answer_changed,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,LS_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,locality,"{""expected_n"":50,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":25,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":25,""unavailable_n"":0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,unseen_false_fire,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0}}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,unseen_answer_changed,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,near_miss,"{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":58,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":58,""unavailable_n"":0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,near_miss_bounded,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,near_miss_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,300,drift,"{""planned_positions"":16256,""references"":{""capoff"":{""ES95_positive_nats"":0.2983067536779143,""ES99_positive_nats"":1.4915337683895717,""count_above_0_1_nats"":81,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":82,""0.1"":81,""1.0"":62},""max_positive_nats"":8.159266708217686,""maximum_position"":""w85:p12"",""mean_positive_nats"":0.014915337683895719,""mean_signed_nats"":0.014864662247270287,""zero_positive_n"":16174},""original"":{""ES95_positive_nats"":0.2983067536779143,""ES99_positive_nats"":1.4915337683895717,""count_above_0_1_nats"":81,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":82,""0.1"":81,""1.0"":62},""max_positive_nats"":8.159266708217686,""maximum_position"":""w85:p12"",""mean_positive_nats"":0.014915337683895719,""mean_signed_nats"":0.014864662247270287,""zero_positive_n"":16174}},""scored_positions"":16256,""source_sha256"":""2e67327e54b5fb83e765c2320affcf8cfc4fc30b3996eea06105c850609ee524"",""status"":""complete""}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,100,LS_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,100,locality,"{""expected_n"":50,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":25,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":25,""unavailable_n"":0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,100,unseen_false_fire,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0}}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,100,unseen_answer_changed,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,LS_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,locality,"{""expected_n"":50,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":25,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":25,""unavailable_n"":0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,unseen_false_fire,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0}}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,unseen_answer_changed,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,near_miss,"{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":58,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":58,""unavailable_n"":0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,near_miss_bounded,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,near_miss_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,300,drift,"{""planned_positions"":16256,""references"":{""capoff"":{""ES95_positive_nats"":0.2983067536779143,""ES99_positive_nats"":1.4915337683895717,""count_above_0_1_nats"":81,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":82,""0.1"":81,""1.0"":62},""max_positive_nats"":8.159266708217686,""maximum_position"":""w85:p12"",""mean_positive_nats"":0.014915337683895719,""mean_signed_nats"":0.014864662247270287,""zero_positive_n"":16174},""original"":{""ES95_positive_nats"":0.2983067536779143,""ES99_positive_nats"":1.4915337683895717,""count_above_0_1_nats"":81,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":82,""0.1"":81,""1.0"":62},""max_positive_nats"":8.159266708217686,""maximum_position"":""w85:p12"",""mean_positive_nats"":0.014915337683895719,""mean_signed_nats"":0.014864662247270287,""zero_positive_n"":16174}},""scored_positions"":16256,""source_sha256"":""2e67327e54b5fb83e765c2320affcf8cfc4fc30b3996eea06105c850609ee524"",""status"":""complete""}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,100,LS_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,100,locality,"{""expected_n"":50,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":25,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":25,""unavailable_n"":0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,100,unseen_false_fire,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0}}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,100,unseen_answer_changed,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,LS_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,locality,"{""expected_n"":50,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":25,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":25,""unavailable_n"":0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,unseen_false_fire,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0}}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,unseen_answer_changed,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,near_miss,"{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":58,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":58,""unavailable_n"":0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,near_miss_bounded,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,near_miss_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,300,drift,"{""planned_positions"":16256,""references"":{""capoff"":{""ES95_positive_nats"":0.2983067536779143,""ES99_positive_nats"":1.4915337683895717,""count_above_0_1_nats"":81,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":82,""0.1"":81,""1.0"":62},""max_positive_nats"":8.159266708217686,""maximum_position"":""w85:p12"",""mean_positive_nats"":0.014915337683895719,""mean_signed_nats"":0.014864662247270287,""zero_positive_n"":16174},""original"":{""ES95_positive_nats"":0.2983067536779143,""ES99_positive_nats"":1.4915337683895717,""count_above_0_1_nats"":81,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":82,""0.1"":81,""1.0"":62},""max_positive_nats"":8.159266708217686,""maximum_position"":""w85:p12"",""mean_positive_nats"":0.014915337683895719,""mean_signed_nats"":0.014864662247270287,""zero_positive_n"":16174}},""scored_positions"":16256,""source_sha256"":""2e67327e54b5fb83e765c2320affcf8cfc4fc30b3996eea06105c850609ee524"",""status"":""complete""}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,100,LS_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,100,locality,"{""expected_n"":50,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":25,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":25,""unavailable_n"":0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,100,unseen_false_fire,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0}}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,100,unseen_answer_changed,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,LS_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,locality,"{""expected_n"":50,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":25,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":25,""unavailable_n"":0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,unseen_false_fire,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":0.9630065017930143,""upper"":1.0}}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,unseen_answer_changed,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,near_miss,"{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":58,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":58,""unavailable_n"":0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,near_miss_bounded,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,near_miss_terminated,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,300,drift,"{""planned_positions"":16256,""references"":{""capoff"":{""ES95_positive_nats"":0.2983067536779143,""ES99_positive_nats"":1.4915337683895717,""count_above_0_1_nats"":81,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":82,""0.1"":81,""1.0"":62},""max_positive_nats"":8.159266708217686,""maximum_position"":""w85:p12"",""mean_positive_nats"":0.014915337683895719,""mean_signed_nats"":0.014864662247270287,""zero_positive_n"":16174},""original"":{""ES95_positive_nats"":0.2983067536779143,""ES99_positive_nats"":1.4915337683895717,""count_above_0_1_nats"":81,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":82,""0.1"":81,""1.0"":62},""max_positive_nats"":8.159266708217686,""maximum_position"":""w85:p12"",""mean_positive_nats"":0.014915337683895719,""mean_signed_nats"":0.014864662247270287,""zero_positive_n"":16174}},""scored_positions"":16256,""source_sha256"":""2e67327e54b5fb83e765c2320affcf8cfc4fc30b3996eea06105c850609ee524"",""status"":""complete""}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,100,LS_terminated,"{""evaluated_value"":0.94,""numerator"":47.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.94}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,100,locality,"{""expected_n"":50,""preserved_fraction"":0.98,""preserved_n"":49,""preserved_terminated_fraction"":0.94,""preserved_terminated_n"":47,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":2,""reference_truncated_n"":2,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":2,""unavailable_n"":0}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,100,unseen_false_fire,"{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""ok"":100},""value"":null,""wilson_evaluated"":null,""wilson_full_inventory"":null}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,100,unseen_answer_changed,"{""evaluated_value"":0.62,""numerator"":62.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.62}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,300,LS_terminated,"{""evaluated_value"":0.96,""numerator"":48.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.96}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,300,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.96,""preserved_terminated_n"":48,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":2,""reference_truncated_n"":2,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":2,""unavailable_n"":0}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,300,unseen_false_fire,"{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""ok"":100},""value"":null,""wilson_evaluated"":null,""wilson_full_inventory"":null}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,300,unseen_answer_changed,"{""evaluated_value"":0.66,""numerator"":66.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.66}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,1000,LS_terminated,"{""evaluated_value"":0.96,""numerator"":48.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.96}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,1000,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.96,""preserved_terminated_n"":48,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":2,""reference_truncated_n"":2,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":2,""unavailable_n"":0}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,1000,unseen_false_fire,"{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""ok"":100},""value"":null,""wilson_evaluated"":null,""wilson_full_inventory"":null}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,1000,unseen_answer_changed,"{""evaluated_value"":0.46,""numerator"":46.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.46}"
