cell_id,checkpoint,family_contract,bounded,terminated,diagnostics,planned,evaluated,missing,preserved,observed_case_rate,full_inventory_rate,interpretation,denominator_policy
da666451073f38000c71b39f,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
57b0ace8ad261f0963cece6e,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
b1be521b209066effb830ad1,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
d246da52d2783b0000af34aa,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
9ac1596b4a83bfd3759110f5,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
d3e7acfb899406015f6d7e6a,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
1b91b6d6beb187aaf9103cdc,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
9a600f5f46fa47c339ccb4d1,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
635bac1c845730dae487891a,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
031ae1822109079d3cddb520,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
3435ab1a884c517b32867161,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
09d4451a2a5b030d1853c267,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
fa309fa719c353f20a813699,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
03ee79b7cf8d02ddb7baeea3,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
37aa09141ddb4b6e8f93f647,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
c14b2b630688912a588e1cf3,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
2eda7453d476d16c07a327ed,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
9a29639c43e873eec6a7d1ac,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
0362b36136a70031c319de5f,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
9397f85898818d3dc9d04c1e,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
4c1b2ab65e6ba3e75ac9b10a,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
